2009-05-27 0.0330648088189275 0.0235412774758583 0.0200864618269737 0.0199252931282079 0.0172016207650234 0.0336068248436238 0.0270876850189114 0.0446193064976173 0.0341386336774808 0.0162437214854212 0.0197094870864901 0.0395403939325398 0.0482733444469233 0.0151853171081945 0.0305110571480333 0.0439833598413596 0.030612413853584 0.0474864573318316 0.0238357214956411 0.0252486999605845 0.0380894968850437 0.0210148929158683 0.0319561069942822 0.0257439849984276 0.0286273828848562 0.0330378218300078 0.0379825401751353 0.042337591093072 0.0351046652348748 0.0193142720168878 0.0240955680722931 0.025742420962208 0.041708034314557 0.0308135295478197 0.0274566368865734 0.0247064405223934 0.0325009842607882 0.03365427493474 0.0305238461921921 0.0550064372823153
2009-05-28 0.0317087934140367 0.0229619089199127 0.0205221615225981 0.0199940472848946 0.0170859288133766 0.033615267743039 0.0265406294515006 0.0446777013139372 0.0341164833433741 0.0162574540306162 0.0196790931629702 0.0395427366754814 0.0481311044692842 0.0151957845407582 0.0304883363342121 0.04396902947688 0.0306089130606512 0.0475051450396877 0.0237240429180839 0.0252780346047708 0.038294872143284 0.0210100139383516 0.0319880999330856 0.0257221766391707 0.0287158691733565 0.0327683779890008 0.0378642512113098 0.0423259072506479 0.0345723546880795 0.01931565190772 0.0237225597107849 0.0256122885693025 0.0414889986641436 0.0307697804668819 0.0272047353421283 0.0248409733767914 0.0325021781996808 0.0337308690933446 0.0304089990795215 0.0514825486415587
2009-05-29 0.0318040634579859 0.0232395617658111 0.0208864749229195 0.02017935542698 0.0171151057402992 0.0334388419576701 0.026090400580485 0.0445961642225473 0.034352090488197 0.0163261751803887 0.0198641044937124 0.0396092358508809 0.0491512776471905 0.0152221813910248 0.0325801533865797 0.0441368046886139 0.0311572971743513 0.047958913101904 0.0244792100476974 0.026108821855667 0.0385734637514657 0.0210786810312342 0.0321012298834718 0.0261498504093186 0.0293496221770139 0.0328264248603351 0.0385189993544613 0.042472494463836 0.0354591300178256 0.0198069468479794 0.0235269643552951 0.025136595697494 0.0423394790471655 0.03088391488601 0.0273237319281749 0.0248311113891573 0.0324777162079877 0.0335458101742745 0.0304225808397433 0.0528006993046582
2009-06-01 0.0314000460721647 0.0231043064837108 0.0206475913517068 0.0200090088249429 0.0168483686197771 0.0332668899759967 0.0253991990551372 0.0445390750302961 0.0347622456080673 0.0161425576874051 0.0198564312051265 0.0395363813263051 0.0491291713270335 0.0173461378822195 0.0323742419280046 0.0436190758090254 0.0310427588765051 0.0453395272930452 0.0233812672878302 0.0259134058963348 0.0384354976092455 0.0211232458241848 0.031968116088906 0.0258459624481924 0.0294023084269542 0.0331851681910883 0.0384603638292016 0.0424067848445107 0.0354550711573033 0.018690878956231 0.0235981984290111 0.0251459377393025 0.0421443517389899 0.0309126616846399 0.0274077291329252 0.0248450640073381 0.0323253792724754 0.0334766440276614 0.0295247359978762 0.0517618124668639
2009-06-02 0.0324386993936435 0.0229570669127127 0.0208166386620223 0.020510337353295 0.0169317068748424 0.033194859798854 0.0252617358145056 0.0452058893432198 0.0350643046157333 0.0161505080506582 0.0198538683439564 0.0396466420021227 0.0492912099492274 0.0173330369784769 0.0325426591694475 0.0436110666186362 0.0332664118000392 0.0453324496428802 0.0234022241927269 0.0267114460017973 0.040002935508681 0.0216833135818614 0.0319852571585704 0.0256568178912336 0.029374318287873 0.0329654657926454 0.0385698683021155 0.0422117400344522 0.0356569878696618 0.0190711763346209 0.0236305943737305 0.0253178376776313 0.0425155331013829 0.0312249785402109 0.0271822134174163 0.0250611335150768 0.032309536181917 0.0339990914867497 0.029695732786574 0.0525895643936667
2009-06-03 0.0323129340338293 0.0230957915485172 0.02040484560621 0.0205389843214169 0.0169143264285197 0.0333252389241996 0.0250975433973586 0.0451902898164862 0.0349556963016111 0.0160204699585762 0.0194115976122851 0.0397309931703222 0.0492487204412992 0.0172766439680318 0.0321465669984568 0.0431302035961852 0.0331548344198146 0.0448431046875283 0.0234090412997388 0.0267269576265031 0.0401718681007136 0.0218256738708067 0.0318287853401905 0.0257250231103537 0.0287713951161438 0.0330042959208732 0.0369841516576934 0.0406948464735956 0.0355486498953747 0.0195805131510787 0.0239277360871983 0.0253224023256203 0.0422870046882522 0.031247681869227 0.0263314255216638 0.0235248937689198 0.0316734160704229 0.0340175519479268 0.0301441071857083 0.0524524962017787
2009-06-04 0.0322881911932371 0.0230382304897262 0.0201187145619922 0.0205575874455423 0.0168832374772285 0.0331375722625686 0.0249563831415531 0.0450874969387213 0.0342027527510709 0.0160659166783148 0.0194827390973304 0.0362833465164453 0.048970917773262 0.0172833417627264 0.0321764633361006 0.0431050006770509 0.0331982581481846 0.0447018628526885 0.0231389693895237 0.026712721733936 0.0401366788317229 0.0217358148191453 0.031633264883819 0.0253429560588698 0.0287718742281748 0.0330392631911322 0.0366104969176503 0.039792089966989 0.0356729209047211 0.019415517639146 0.0240160665441106 0.0253706838214634 0.0424182792322707 0.0310793173194463 0.0263810998913624 0.0235782851001464 0.0316346610466086 0.0339957516556735 0.0305649114843002 0.0518160236084008
2009-06-05 0.0320029198223078 0.0228567656921683 0.0200479465348027 0.0204935531466627 0.0168455077833663 0.033162591731269 0.0250138149367436 0.0450978104744139 0.0342458317879389 0.0160694142573708 0.0204070586304772 0.0361587823221351 0.0494063229261741 0.0168676551010879 0.0321573361270239 0.0428700892145465 0.0337760573406605 0.0447331766310099 0.0225059492251747 0.0268158259069775 0.0403419986193062 0.0213518947156548 0.0317020879040843 0.0253473337456928 0.0288273571859622 0.0332070788366923 0.0371425475668143 0.0396437554450829 0.0358009445824448 0.0194093445013639 0.0241153451340928 0.02431274780776 0.0424941894113089 0.0310085015865047 0.0264077341521609 0.0236686840574833 0.0318028488089838 0.0337709608128409 0.0304950306862657 0.0526352635504214
2009-06-08 0.0322888791232626 0.0228432027407743 0.0205872796157029 0.0204946620071212 0.0168742627295274 0.0326479406976499 0.0245314819152907 0.0451586299879474 0.0339336738692398 0.0160715048490923 0.0204070826444702 0.0362444735638516 0.0495062261706248 0.0169306432501054 0.0324288111989575 0.0429227354136895 0.0337780543912951 0.044438837809462 0.0235540284944083 0.0267741714190701 0.0407324463333638 0.0205751971768369 0.0311743833544126 0.0250582757223607 0.0288214240277952 0.0328982335994555 0.0373047551449526 0.0396142425303149 0.0358523801010672 0.0193886048513633 0.0238682628559127 0.023851974632771 0.042463818916128 0.0304154005119777 0.0263522331863251 0.023514919775711 0.0317065889014567 0.0343735301576477 0.0302934052056497 0.0526585621500767
2009-06-09 0.0322493480999993 0.0226673726247198 0.0205525247200154 0.0204235473461353 0.0167679658700399 0.0320348201178942 0.0243589339813983 0.0451197035976057 0.0339440018033562 0.0160392548762938 0.0200072196518551 0.0358980176497574 0.0493624415119434 0.0158249368119745 0.0324116058617853 0.0430141112867493 0.0336292361630739 0.0443928282180566 0.0233609809836007 0.0264556260306581 0.0406936470959485 0.0206228342338158 0.0296651079959142 0.0250942346190319 0.028852405859637 0.0327161722023745 0.0361571423014293 0.0395251658894981 0.0355994805824431 0.0192201592420278 0.0235943161904428 0.0238272467090364 0.042366346552952 0.0281375172298362 0.0260267699388712 0.0231069830217094 0.0316997834887592 0.0345548491260366 0.0302701648960062 0.0527747412185588
2009-06-10 0.0315067954153665 0.022070409301845 0.0207898762890822 0.0188606960660688 0.0161014946832735 0.0317979600280143 0.0243918580654621 0.0420983967992864 0.0335391622776289 0.0159099558817874 0.0200052490222866 0.0352103032405889 0.046172440435398 0.0157982445559065 0.031765132764407 0.0375190511740389 0.0330904337268049 0.0435597474667581 0.0229953704626489 0.0255463822462677 0.0397230916262526 0.0204105309202986 0.0292352553699265 0.0248523125913434 0.0276745256943141 0.032103149064111 0.0354502305570133 0.0362920617736519 0.0347401838242512 0.0191853084867204 0.0229977136717286 0.0225596273285767 0.0410937739632932 0.0280130073562547 0.0254397260561713 0.0223469921042717 0.0310731160436998 0.0338378601005882 0.0306245786238849 0.0501753481856234
2009-06-11 0.0313488628281652 0.0220204110875578 0.0199970051525369 0.0188532635963004 0.0155268095682299 0.0314080143120968 0.0232967733395128 0.0420297508514413 0.0335762722863916 0.0156619966284253 0.0197446122252363 0.0347582293463289 0.0462649902286694 0.0155848970208556 0.0314546017998567 0.0374173646422288 0.0322450444699232 0.0436046821657111 0.0226663505885347 0.0254662879073059 0.0396048010282362 0.0201155967383061 0.0291854503886726 0.0242379095730183 0.027324462188298 0.0320687201524103 0.0354058986268234 0.0354138132422699 0.0347960100595066 0.0192101641153824 0.0224199216970328 0.0212715426410896 0.0397419202026607 0.0278328341005688 0.0253976351045525 0.022002933885454 0.030710262889033 0.0336040338150698 0.0302701539654668 0.0499745547775653
2009-06-12 0.03119710234114 0.0221844128099697 0.0194950137252696 0.019299093250942 0.0161224398791532 0.0312953425968746 0.0232936182870478 0.0428692299445989 0.0333428160572388 0.0160538756309118 0.0201343158113705 0.0355220404496678 0.0462332277734522 0.0155063632338991 0.0318533152331755 0.0377509854388266 0.0318368144355174 0.043784285446846 0.0226360472312727 0.0255149873976785 0.0399177121067916 0.0198232078891368 0.029479229100704 0.0241887818525743 0.0281494445637047 0.0327804034392731 0.0361265796261554 0.0350273568822015 0.0337996619539662 0.0199766318564012 0.0228819570893102 0.0211943391455358 0.0403138880850148 0.0279124811563373 0.0257354834402277 0.023059275823006 0.0309529161678566 0.0338369294496787 0.0282589834282732 0.0504281187259038
2009-06-15 0.0310359797044027 0.0215740775868539 0.0194876665752604 0.0178841850894016 0.0155190193336045 0.0305755031866672 0.0219252105659571 0.0374457733987662 0.0307421821800636 0.0159872250064956 0.0197408904531697 0.0348497922790477 0.0431725230151955 0.0155099794469649 0.0304443563946421 0.0362048743054504 0.0304431629652133 0.0404676395898722 0.0219861963948079 0.0237078446281888 0.0387647247578297 0.0190444107859542 0.0283782996864323 0.024504600610305 0.0271101954899798 0.0324258658378054 0.0356754392595759 0.0325821964013674 0.0339875264591264 0.0196791493602693 0.0213827712917798 0.0209283089396052 0.0356919778967286 0.0252845937873351 0.0255195473178824 0.0228484147473733 0.0268613163201567 0.0331367760842647 0.0281925355108149 0.0470576356479419
2009-06-16 0.0306628531070164 0.0217582191965777 0.0193836997838489 0.017580506929924 0.0155052450860739 0.0309800027660526 0.0218964986815826 0.0377246548406467 0.0311082489174248 0.0158851170762426 0.0202835001320051 0.0351568701078551 0.0408378639534835 0.0148757039252608 0.0311203630442133 0.0364206142720295 0.0305589510681839 0.0407034960238429 0.0218105321006733 0.024213928538842 0.0381997411741221 0.0188626488270284 0.029703543305359 0.024259328550371 0.0276110936093158 0.0329686475517716 0.0352684463026423 0.0328286180167503 0.0345992761506437 0.0189519393209236 0.0216478321412195 0.0208790389871492 0.0360254535168488 0.0250246091141195 0.0246585073975749 0.0228363229265967 0.0272713474949323 0.0331115317584383 0.02818187201273 0.0481100763706247
2009-06-17 0.0305016959559662 0.0218640514800663 0.0191019322987206 0.0173807392327712 0.0154480139360149 0.030924755349743 0.0218174980338881 0.0366991578995464 0.0316443360092919 0.0157014585558811 0.0202904564533043 0.0343655231964494 0.0409491261786693 0.0148567840457573 0.0311455331961463 0.0363826986277489 0.0312616302484117 0.0394092807137208 0.0217954646700371 0.023987625002373 0.0384204700563686 0.0188556928300406 0.029695094885976 0.0242097569670887 0.027320754343248 0.0329046787395608 0.0352886496879508 0.0325834918742047 0.0345740374323932 0.0190747228462281 0.0216434321544324 0.0204985824599342 0.0358986521013402 0.0250042445743977 0.0247233894311182 0.0230919494859168 0.0270989076704633 0.0331450304008964 0.0280830605873134 0.048138969198682
2009-06-18 0.0305696117811474 0.0216991749152502 0.019017195283952 0.0172937093920509 0.0154581652401317 0.0306659290924969 0.0217350924787064 0.0365804484871687 0.0313266624382191 0.0157243586660035 0.0203009845904188 0.0336919861659611 0.0404489236418926 0.0147979451748246 0.0314437782632698 0.0355542687092009 0.0309477644859258 0.0387959092798812 0.0217250805212357 0.0239162905210593 0.038057046256478 0.0188298242196887 0.0300318737019967 0.0242510791311663 0.0268157381177784 0.0331658663134872 0.0351539981028415 0.0323312741940557 0.0345224026033016 0.0190504976056538 0.0215232467427536 0.0203940016258331 0.0348821296178413 0.0250925868094945 0.0245823756558771 0.022618047848666 0.0272940538704592 0.0332570154619431 0.0282049340712202 0.0484381181786111
2009-06-19 0.0311629835583843 0.0220536083122981 0.019096051855335 0.0179806514091817 0.0159456853008879 0.0307085717794005 0.0190050266458001 0.0352742170065375 0.0316486200384759 0.0158753571145644 0.0202901981600288 0.0361680621911114 0.0416462631210097 0.0148625097296688 0.0320520090631844 0.0345404011850802 0.0311604804399534 0.0389777139229408 0.021459138505463 0.0243039537095003 0.0391236525133208 0.0189591683756798 0.0330621493924665 0.0244202250434438 0.0268709155672357 0.0334485806016237 0.0355443373854297 0.0329261246489729 0.0356930006915017 0.0195530835325411 0.0221048370370955 0.0206246821488204 0.036120816090117 0.0249763219807301 0.024464376053657 0.0226719878161258 0.0269452752041617 0.0337805826441858 0.0292129285368321 0.0496248419960026
2009-06-22 0.0311196296402357 0.0215606268066412 0.0192181825725139 0.01782338284763 0.0160515791964833 0.0300570059373275 0.0189143571225071 0.0350519562717656 0.0306149703201693 0.0156790474164158 0.020239456834168 0.0361497139081346 0.0413759953991684 0.0148542904379532 0.0316598135409305 0.0345687964887718 0.0315968426150409 0.0379562573924066 0.0214286544190534 0.0238167955003009 0.0388087492808159 0.0189743874455909 0.0328392798261569 0.0244151856604087 0.026454853448906 0.0334698872204135 0.0354493689153936 0.0328678727303966 0.0354313711541572 0.0195340767517705 0.0217171616336111 0.0200231346395858 0.0355860705219047 0.0249952106534691 0.0235767274580936 0.0225098284520068 0.0271061976841983 0.0338456320140955 0.0232874772555655 0.0482772129672316
2009-06-23 0.0310797631041833 0.0220483065310091 0.0191726261131442 0.017761973176581 0.0161322179888475 0.0306742410066633 0.0190645122457654 0.035261009708021 0.0311532519841373 0.0146946301454755 0.0194124741069682 0.0358542983406206 0.0415856545587185 0.0147983161082365 0.0318724349228517 0.0322071184805429 0.0317766610962461 0.0372726381857896 0.0216663779469051 0.024281643689699 0.0366778589758127 0.0190118254857919 0.0334655868954065 0.0240933751764551 0.0266931295764025 0.0331058872880106 0.0351077008553331 0.0312525472926701 0.035033933058092 0.0194161859686788 0.0217002278969302 0.0198086967191798 0.0345553073272624 0.0243687555031356 0.0234458831613474 0.0225081318681497 0.0279365394894997 0.0342741134291713 0.0225537424484837 0.0485988247597188
2009-06-24 0.0309279199322347 0.0220855390035209 0.0193337594788646 0.0177853023373317 0.0161492062351618 0.0306870206238917 0.0185506843605772 0.0350296520138856 0.0311574456761944 0.0147560974477158 0.0194041862073126 0.0358420625169088 0.0413043291227381 0.0147954304288693 0.0318808499285594 0.0324562412517865 0.0322406366837781 0.0367028477482328 0.0212794002050926 0.0241696473629778 0.0368734392023746 0.0189977938430538 0.0334057335370528 0.0236782093153588 0.0259135134907759 0.0330918860402918 0.0351270570539245 0.0311617058563962 0.0348956486905929 0.0205417101023484 0.0217777988390714 0.0199286083945166 0.0341460325961073 0.0243100013129085 0.0232612727166643 0.0225065028058725 0.0279564609329917 0.0338814008549616 0.022182083440768 0.0486414679987397
2009-06-25 0.0293988887981669 0.0221055926565687 0.0192267932321609 0.0177684496337451 0.0159698204038293 0.0306695004035175 0.018607633548693 0.0345736587928929 0.031084936568985 0.0146306060827276 0.0193947014953059 0.035655925535536 0.0413237248795309 0.0146770903075932 0.0312849485405301 0.0321491334746063 0.0322470702586594 0.0363674241504027 0.0212481318997382 0.0240914437082791 0.0367481359242291 0.0190036784513758 0.032779545774073 0.0236109846909692 0.0257085216503827 0.0303291389788375 0.0349218226922131 0.0311204493937456 0.0343436225841744 0.0238159303026098 0.0218460879704835 0.0198329524837253 0.0333052706648202 0.0244926878965705 0.0231675725033615 0.0226101669620536 0.0275059157761204 0.0341268030173079 0.0222796617740304 0.0484880868092948
2009-06-26 0.0288641521510545 0.022196568481961 0.0189686546096235 0.0180047467594102 0.0148824634674382 0.0302225603006938 0.0180815475987614 0.0335527079238093 0.0311482578540917 0.0146503536714585 0.0189709024588932 0.0351483732034352 0.0391047992446695 0.0148964168462204 0.030626003654016 0.0321053111470699 0.0325185512926315 0.0360955833656321 0.0210953169402866 0.0240479409853679 0.0371388609387117 0.0186654401514139 0.0324724919604957 0.0238649696664073 0.026279490348695 0.0294986376124477 0.0345967462146698 0.0307904519684025 0.0343688964945115 0.0238628663540229 0.0221424867075912 0.0196380994250818 0.0335456148924992 0.0244965890228256 0.0231339832359576 0.0226645125276024 0.0273036429029582 0.0340406538268306 0.0224704698825883 0.04757587492856
2009-06-29 0.0273800273128129 0.0219922248364801 0.0191094152432649 0.0174745363369003 0.0148953390010543 0.0295836717461164 0.0180559047227983 0.0309876363586809 0.0305679671765565 0.0145389268444131 0.0189042750699606 0.0337043964526062 0.0356963339397237 0.0150999385280689 0.028912133052384 0.0296860982398605 0.0316273354539765 0.034211667390623 0.0211465813136949 0.0230658727907375 0.035875759396391 0.0186803800088408 0.0311114035556042 0.0232399351641667 0.0241896916099044 0.0291560649964493 0.0342951771255548 0.0293502797304376 0.0334880230007735 0.0238743753183525 0.02223174849191 0.0191666883191163 0.0330438304527381 0.0229974076607115 0.0221880152730172 0.0224725498284071 0.0260551418591538 0.0325382686732629 0.0221096976437949 0.0445637472947176
2009-06-30 0.0273455383067229 0.0223414503207343 0.0205852356233201 0.0175859841889537 0.0150680243242299 0.0294998042623673 0.017458726616731 0.0310676019782712 0.0302724156247477 0.0159768052777257 0.0188641388531679 0.0335173685782336 0.0358266272448951 0.015204493866198 0.0290232704769493 0.0297730569187616 0.0316055055874644 0.0343625909902857 0.0212675614017258 0.0234263754370896 0.0363596908521674 0.0187465575575577 0.0313174712759287 0.0232530139722123 0.0242830419445541 0.0294381871193193 0.0336483905716353 0.0291207559167548 0.0338323082633219 0.0242552272131543 0.0215925221870462 0.0200373323738796 0.0334894425112671 0.0230910731419701 0.0221878846153178 0.0217478669948724 0.0259463213862401 0.0328476786583417 0.0220046808197568 0.044609556622046
2009-07-01 0.0269926436121361 0.0227139676844031 0.0206419527821162 0.0184799696150365 0.0154744198202056 0.0292675657901373 0.0173196799616935 0.0320565659342383 0.0303810496697384 0.0160038496077198 0.0187626858928901 0.0331721388233471 0.0365146412956862 0.0153614946450114 0.0279810776874808 0.0287705643783384 0.0301086832215237 0.03456131409477 0.0214911512805458 0.0231001124500074 0.0364581325739126 0.0193191664351017 0.0312799455242512 0.023343285383759 0.0242215992492128 0.0298171615646238 0.0339449692926659 0.02944405928438 0.0305190895983512 0.0244106999969061 0.0212431167290001 0.0194994014509651 0.0331896596366958 0.0211908025029715 0.0226759317255378 0.0224414863863323 0.0255011121162013 0.0329809812768677 0.0220132321707953 0.0447467321905081
2009-07-02 0.0257294582567747 0.0226217489201978 0.0206468580418373 0.018238052986102 0.0153803988985766 0.0278753976520786 0.0177187020164808 0.0319891263556155 0.0304532427596579 0.0146248556604628 0.0187648503099135 0.0325747716018009 0.0365847457825001 0.0150461893086235 0.0276229799989832 0.02874244167753 0.0300354585753993 0.0346038579734662 0.02174935371575 0.023077971491153 0.0364656620738904 0.0192355942569932 0.0312795482000409 0.0229679747944996 0.0239164982230887 0.0296727213385496 0.0339441112048289 0.0291302190264628 0.0305765934741217 0.0226370305956178 0.0209584164940275 0.0197865488773866 0.0331976829296817 0.0211740797706529 0.0225811978317355 0.0233261096305489 0.0254484686242958 0.0320699429793088 0.0219939620935178 0.0443063863208931
2009-07-03 0.0258420914429486 0.0226845114319843 0.0204747098481548 0.017218454736903 0.0155017382593578 0.0277852905192193 0.0176833370986373 0.0313194304228862 0.0295440930154556 0.0148551493517889 0.0184237682096662 0.0328035930442218 0.0364241766829058 0.0149820059613029 0.0273110366104721 0.0277192599044978 0.0301361241919011 0.0348335817632455 0.0216464820322088 0.0227495910204526 0.036474444090904 0.0192328467206748 0.0307139059025459 0.023120754724629 0.0236643585112141 0.0296599042282951 0.0336818643686239 0.0285676369774238 0.0307039368828449 0.0225222735333125 0.0188871349010798 0.0197139386613436 0.0335389694933997 0.021151015388444 0.0208156904129696 0.0217714208586834 0.0252487617705417 0.029830843184062 0.0219308346625674 0.0447514039507993
2009-07-06 0.0257950975230063 0.022692547002558 0.0206485824371424 0.0172957459162329 0.0155438600074611 0.0273520833294037 0.0178187198835491 0.0311200003787941 0.0295037609120595 0.0142055179848063 0.0185224304937228 0.0331961457378255 0.0363402373011274 0.0152317465967713 0.0275172731720125 0.0275828790882541 0.0300830016839321 0.0346045967321654 0.0214117843074304 0.0227414789869557 0.0339371390994946 0.0192516863507894 0.0307693020244531 0.0232120821863818 0.0235623551020938 0.0293076309946751 0.0332601589304472 0.0285683876636667 0.030793521800101 0.0223291399540588 0.0189449495993985 0.0197325193985779 0.0332960214777318 0.0213167041557625 0.021501195739306 0.0202775274407325 0.0252607545296724 0.0299386824234877 0.0218669882780413 0.0445821506867462
2009-07-07 0.025237003772623 0.0212355288180128 0.0206985105578995 0.0173174278583673 0.015600871110185 0.0265608845169295 0.0178843322512173 0.0314757195515713 0.0287988409228896 0.0142403852486222 0.01867563776022 0.0332399853698981 0.0372363239166496 0.0153025201613745 0.0273365008579429 0.0274720805017807 0.0290797813429852 0.0346586298275905 0.02135125904344 0.0225238008202714 0.0337636428023984 0.0191956425833811 0.0317827018453779 0.0230185721866727 0.0231168219800766 0.0296656579961831 0.033182910494576 0.0281630671541277 0.0300572894117122 0.0223754992517395 0.0187707454342722 0.0196735228426672 0.0328015182294119 0.0214141657739685 0.0214463816435374 0.0200225287675883 0.025199886548813 0.0298388513161188 0.0223727245893014 0.0442295524290483
2009-07-08 0.0251946743231367 0.021250139697661 0.0201300264613088 0.0173360216229362 0.0154870984453858 0.0258111647385992 0.015197380564334 0.0297713182692486 0.0287702762259258 0.0142512065475428 0.0185986718968525 0.033600237987093 0.0370042440200233 0.015123886312029 0.0268652552155416 0.02624276519031 0.0287701425442495 0.0342888850511367 0.021361014243312 0.0224002600886919 0.0337527448736117 0.0163426701462203 0.03190564127508 0.022711491741586 0.0231309544880822 0.0296245035918561 0.0331802320681328 0.027060616942559 0.0296473883074228 0.0215721954859039 0.0182658743832145 0.0196606558325621 0.0328185680990754 0.0222069703149738 0.021089019018318 0.0200751741861858 0.0251644115143377 0.0295719881761483 0.022231774795263 0.0439408974821118
2009-07-09 0.0251142915592467 0.0213979272070938 0.0201517438440879 0.0174814207200616 0.0147925962542501 0.0254223010846756 0.0151868606540229 0.0296757065223847 0.0287311137339643 0.0140897158863375 0.0186389789231706 0.0337907181691684 0.0345980105039511 0.0151224376999226 0.0270124434655397 0.0250564405234544 0.028797829187902 0.0313737364630171 0.0199109251900066 0.0225596181319289 0.0337149000745404 0.0161512392304916 0.0316288381377023 0.0227313280304857 0.0226046017472484 0.029648900877915 0.0313714760523391 0.0269556751823001 0.0290821755791825 0.0217591939407383 0.0182592425630449 0.0195573680462995 0.0323408935577426 0.0212957913605801 0.0210447569805146 0.0198232175589833 0.0252815179102083 0.0293778651134012 0.0221839432694394 0.0441312751147594
2009-07-10 0.0255260119831374 0.0214612258561414 0.0202450979110168 0.0174179730245903 0.013921491657243 0.0241638914830362 0.0151851232547752 0.0289501013879435 0.0281874552352025 0.0140584213714 0.0185811576630591 0.03538000726983 0.0333384577732387 0.0153960423574621 0.0264598681905753 0.0262258491984092 0.0291719837459018 0.0308851628461159 0.0194912077425366 0.0227438249146209 0.0328528167733679 0.0156248249881805 0.0301192439343316 0.0221903928453813 0.0222664315189984 0.0293019058420159 0.0314263526671384 0.0266549443183079 0.0284996550296878 0.0220059385000543 0.0181168398847166 0.0192871373729957 0.0325754370037129 0.0210835959398172 0.0200163681553934 0.0199165586552658 0.0253921130303403 0.0293802613812369 0.0218870381681061 0.0413320427650394
2009-07-13 0.0250958666571001 0.0213857324724389 0.0198044655714834 0.0174710060789348 0.013909975574065 0.0241184399829444 0.0150431082453697 0.0292584958100035 0.0283099016252868 0.0140337889842721 0.0185536160837032 0.0353869742365793 0.0336148697193321 0.015213720090796 0.025919917236888 0.0264625120357059 0.0293109706709226 0.0309216971343232 0.0193156760332081 0.0228549801024381 0.0338178170992541 0.0156586798264426 0.0297952457473308 0.0220504664329114 0.0223902708258956 0.0292261030676313 0.0295058699346802 0.0269287006377479 0.0285251776410416 0.0219280636816855 0.0180656994815823 0.019357415450935 0.0323343669070898 0.0192218638353761 0.0197870197826872 0.0195970893325281 0.0253847320231782 0.0286526671955741 0.0217256437474037 0.041338240149144
2009-07-14 0.0251780069106199 0.0216531013693948 0.0203811671540773 0.0175918139209267 0.0140832885726398 0.0239741618662728 0.0158877710687019 0.0293053489443209 0.0283390306856951 0.0136698962457786 0.0189789540142153 0.0380967990781985 0.0343460955950731 0.0149655447018707 0.0266494521312369 0.0264909133735567 0.0292070252552232 0.031639914216354 0.0189350636043176 0.0229538731866806 0.0351951047169729 0.0153770710434107 0.0306158508138842 0.022363322005105 0.023218637708351 0.0300031071231729 0.0297425072802005 0.0251254026380386 0.0288424525499308 0.022053847698797 0.0187791969457512 0.0186966824425773 0.0328282257080239 0.0197120410545064 0.0190882475289829 0.0198126938713102 0.0258569139478203 0.0291140505918127 0.0235427552397676 0.0422444912749724
2009-07-15 0.025220746823618 0.0214520357089175 0.0202919981846858 0.0175529531106571 0.0140954398019851 0.0240677700558519 0.0151903342009265 0.0293214985774601 0.0278869224651739 0.0137908558585328 0.0190263139244114 0.0373263168987937 0.034482473595455 0.0150657703287115 0.0267077433757963 0.0265464725883998 0.0292380681769492 0.0302085757709506 0.018629786865874 0.0227539038685081 0.0349216652748247 0.0156777742651174 0.0288108816976203 0.0222005839534578 0.0226623202400714 0.0299876615371766 0.0262321752986948 0.0251919382125015 0.0288500969751246 0.0221555230190469 0.0187621440072946 0.0179846155191767 0.0325451429937824 0.019506733046866 0.019062825860189 0.0196516679624177 0.0259503638785762 0.0283105704666254 0.0235589260881713 0.0421296096784126
2009-07-16 0.0251626607330558 0.0200442368607857 0.0209220453676278 0.0173712285316926 0.0140347089632229 0.0262344570555308 0.0155403052788008 0.0293891202815465 0.0270777975920403 0.0136278518014731 0.018952014802659 0.0373638002517444 0.0343707102516313 0.0151399447966562 0.0265484224586129 0.0260989480370889 0.0292300787048107 0.0294294699028469 0.0188224604028773 0.0228054164492315 0.0355243884957859 0.0156699136286194 0.0289960700871734 0.022620246037946 0.022442249082644 0.0294548906144898 0.0262739253128837 0.025074723483019 0.0282666894699252 0.0220612539040485 0.0182398324588854 0.0179970455498565 0.0325363761733155 0.0199421021155504 0.0187690597867628 0.0193067425907006 0.0257048825689165 0.0276451846405743 0.0235389256709382 0.0416428679144599
2009-07-17 0.0239172012657449 0.0200716380966777 0.0208825800910629 0.0174565440747683 0.0141935728800227 0.0272767284656304 0.01550907803149 0.0287426390947102 0.025439341891486 0.0135040150948154 0.0199149433822557 0.0365589564386402 0.0337492091465696 0.0150451962154337 0.0262439857301174 0.0260164393372616 0.0288940188404285 0.0295592877653024 0.0188724386507615 0.022207977245302 0.0349504288798162 0.0159603322855503 0.0291533811414349 0.0225991090938982 0.02215303115057 0.0293967978960407 0.025946491121344 0.0251392119275729 0.0276912810852317 0.0220720815396838 0.018175828367287 0.0177504294208248 0.0314340806013078 0.0199825066693993 0.0183338122178019 0.0177147354974231 0.0245007534281174 0.0263357318558278 0.0235869606621773 0.041452126418872
